#Bz coefficients: i j k coeff6_z[i][j][k] coeff7_z[i][j][k] 
0 0
0 4.33681e-19
0 4.33681e-19
0 -4.33681e-19
0 4.33681e-19
0 -4.33681e-19
0 0
0 0
0 0
0 -8.67362e-19
0 8.67362e-19
0 -8.67362e-19
0 8.67362e-19
0 0
0 -8.67362e-19
0 0
0 -1.73472e-18
0 0
0 -1.73472e-18
0 0
0 0
0 1.73472e-18
0 0
0 -1.73472e-18
0 0
0 3.46945e-18
0 -3.46945e-18
0 0
0 3.46945e-18
0 0
0 3.46945e-18
0 0
0 0
0 0
0 0
0 6.93889e-18
0 -6.93889e-18
0 0
0 6.93889e-18
0 0
0 6.93889e-18
0 6.93889e-18
0 0
0 0
0 0
0 1.38778e-17
0 0
0 0
0 -1.38778e-17
0 -2.77556e-17
0 2.77556e-17
0 0
0 -2.77556e-17
0 0
0 0
0 2.77556e-17
0 -5.55112e-17
0 0
0 0
0 -5.55112e-17
0 5.55112e-17
0 0
0 0
0 0
0 5.55112e-17
0 0
0 0
0 0
0 0
0 0
0 5.55112e-17
0 0
0 2.77556e-17
0 -2.77556e-17
0 0
0 1.38778e-17
0 -6.93889e-18
0 0
0 -3.46945e-18
0 -1.73472e-18
0 8.13152e-19
0 0
0 0
0 0
0 0
0 0
0 0
0 -6.93889e-18
0 0
0 0
0 0
0 -1.38778e-17
0 0
0 0
0 0
0 0
0 5.55112e-17
0 5.55112e-17
0 5.55112e-17
0 -5.55112e-17
0 0
0 0
0 -5.55112e-17
0 0
0 -5.55112e-17
0 0
0 0
0 -5.55112e-17
0 5.55112e-17
0 0
0 5.55112e-17
0 2.77556e-17
0 2.77556e-17
0 0
0 0
0 0
0 2.77556e-17
0 2.77556e-17
0 0
0 0
0 -1.38778e-17
0 1.38778e-17
0 1.38778e-17
0 0
0 -1.38778e-17
0 6.93889e-18
0 0
0 0
0 -6.93889e-18
0 -6.93889e-18
0 6.93889e-18
0 -6.93889e-18
0 0
0 0
0 3.46945e-18
0 0
0 3.46945e-18
0 0
0 0
0 -3.46945e-18
0 0
0 0
0 0
0 0
0 0
0 -1.73472e-18
0 -1.73472e-18
0 1.73472e-18
0 0
0 1.73472e-18
0 -1.73472e-18
0 0
0 8.67362e-19
0 -8.67362e-19
0 8.67362e-19
0 0
0 0
0 8.67362e-19
0 -8.67362e-19
0 0
0 8.67362e-19
0 8.67362e-19
0 0
0 4.33681e-19
0 0
0 0
0 -4.33681e-19
0 4.33681e-19
0 0
0 -4.33681e-19
0 0
0 4.33681e-19
0 -4.33681e-19
0 0
0 -4.33681e-19
0 0
0 8.67362e-19
0 0
0 -8.67362e-19
0 -8.67362e-19
0 8.67362e-19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 -1.73472e-18
0 0
0 -1.73472e-18
0 0
0 0
0 -1.73472e-18
0 1.73472e-18
0 0
0 3.46945e-18
0 3.46945e-18
0 0
0 -3.46945e-18
0 0
0 0
0 0
0 0
0 6.93889e-18
0 0
0 0
0 0
0 6.93889e-18
0 -6.93889e-18
0 0
0 0
0 0
0 0
0 -1.38778e-17
0 0
0 1.38778e-17
0 1.38778e-17
0 0
0 0
0 2.77556e-17
0 2.77556e-17
0 -2.77556e-17
0 0
0 0
0 5.55112e-17
0 5.55112e-17
0 5.55112e-17
0 -5.55112e-17
0 5.55112e-17
0 -5.55112e-17
0 5.55112e-17
0 5.55112e-17
0 0
0 0
0 0
0 5.55112e-17
0 0
0 0
0 2.77556e-17
0 0
0 2.77556e-17
0 2.77556e-17
0 0
0 1.38778e-17
0 -6.93889e-18
0 0
0 0
0 0
0 0
0 0
0 1.73472e-18
0 1.73472e-18
0 0
0 -3.46945e-18
0 -3.46945e-18
0 -6.93889e-18
0 6.93889e-18
0 6.93889e-18
0 -1.38778e-17
0 -1.38778e-17
0 -1.38778e-17
0 0
0 0
0 2.77556e-17
0 -2.77556e-17
0 5.55112e-17
0 5.55112e-17
0 5.55112e-17
0 -5.55112e-17
0 0
0 -5.55112e-17
0 0
0 5.55112e-17
0 0
0 5.55112e-17
0 5.55112e-17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1.38778e-17
0 1.38778e-17
0 -1.38778e-17
0 0
0 0
0 1.38778e-17
0 0
0 0
0 0
0 -6.93889e-18
0 -6.93889e-18
0 0
0 0
0 -6.93889e-18
0 -3.46945e-18
0 -3.46945e-18
0 0
0 3.46945e-18
0 0
0 0
0 -3.46945e-18
0 -3.46945e-18
0 1.73472e-18
0 0
0 0
0 1.73472e-18
0 0
0 0
0 1.73472e-18
0 0
0 0
0 1.73472e-18
0 0
0 0
0 -8.67362e-19
0 8.67362e-19
0 -8.67362e-19
0 -8.67362e-19
0 -8.67362e-19
0 0
0 0
0 8.67362e-19
0 0
0 4.33681e-19
0 0
0 -4.33681e-19
0 4.33681e-19
0 4.33681e-19
0 -4.33681e-19
0 0
0 0
0 4.33681e-19
0 -4.33681e-19
0 0
0 4.33681e-19
0 0
0 0
0 -4.33681e-19
0 0
0 0
0 8.67362e-19
0 -8.67362e-19
0 8.67362e-19
0 8.67362e-19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 -1.73472e-18
0 1.73472e-18
0 -1.73472e-18
0 0
0 -1.73472e-18
0 1.73472e-18
0 0
0 0
0 3.46945e-18
0 -3.46945e-18
0 -3.46945e-18
0 0
0 -3.46945e-18
0 3.46945e-18
0 -6.93889e-18
0 -6.93889e-18
0 0
0 -6.93889e-18
0 0
0 0
0 -6.93889e-18
0 0
0 0
0 0
0 0
0 -1.38778e-17
0 0
0 0
0 -1.38778e-17
0 -2.77556e-17
0 -2.77556e-17
0 -2.77556e-17
0 0
0 0
0 -2.77556e-17
0 0
0 0
0 2.77556e-17
0 0
0 -5.55112e-17
0 0
0 0
0 0
0 -5.55112e-17
0 0
0 -5.55112e-17
0 0
0 0
0 0
0 -2.77556e-17
0 -2.77556e-17
0 0
0 0
0 -1.38778e-17
0 -1.38778e-17
0 -6.93889e-18
0 -3.46945e-18
0 0
0 0
0 0
0 0
0 0
0 0
0 1.73472e-18
0 0
0 -3.46945e-18
0 0
0 6.93889e-18
0 -6.93889e-18
0 -1.38778e-17
0 0
0 0
0 0
0 2.77556e-17
0 2.77556e-17
0 0
0 2.77556e-17
0 -2.77556e-17
0 0
0 0
0 -5.55112e-17
0 0
0 5.55112e-17
0 0
0 5.55112e-17
0 -5.55112e-17
0 0
0 0
0 2.77556e-17
0 -2.77556e-17
0 2.77556e-17
0 0
0 2.77556e-17
0 0
0 0
0 0
0 0
0 0
0 -1.38778e-17
0 0
0 0
0 0
0 1.38778e-17
0 6.93889e-18
0 -6.93889e-18
0 6.93889e-18
0 -6.93889e-18
0 0
0 0
0 6.93889e-18
0 0
0 3.46945e-18
0 -3.46945e-18
0 0
0 0
0 0
0 0
0 3.46945e-18
0 -3.46945e-18
0 0
0 1.73472e-18
0 0
0 1.73472e-18
0 1.73472e-18
0 -1.73472e-18
0 0
0 1.73472e-18
0 0
0 -1.73472e-18
0 0
0 0
0 0
0 -8.67362e-19
0 8.67362e-19
0 0
0 0
0 0
0 -8.67362e-19
0 0
0 -4.33681e-19
0 -4.33681e-19
0 0
0 -4.33681e-19
0 0
0 0
0 0
0 0
0 0
0 4.33681e-19
0 -4.33681e-19
0 -4.33681e-19
0 0
0 4.33681e-19
0 0
0 4.33681e-19
0 -4.33681e-19
0 0
0 4.33681e-19
0 0
0 8.67362e-19
0 -8.67362e-19
0 0
0 0
0 8.67362e-19
0 -8.67362e-19
0 0
0 -8.67362e-19
0 1.73472e-18
0 1.73472e-18
0 -1.73472e-18
0 0
0 -1.73472e-18
0 -1.73472e-18
0 0
0 0
0 1.73472e-18
0 3.46945e-18
0 3.46945e-18
0 0
0 0
0 0
0 -3.46945e-18
0 0
0 0
0 6.93889e-18
0 -6.93889e-18
0 0
0 0
0 0
0 0
0 6.93889e-18
0 6.93889e-18
0 -1.38778e-17
0 1.38778e-17
0 0
0 0
0 0
0 -1.38778e-17
0 1.38778e-17
0 2.77556e-17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 2.77556e-17
0 0
0 2.77556e-17
0 2.77556e-17
0 -5.55112e-17
0 -2.77556e-17
0 -2.77556e-17
0 0
0 2.77556e-17
0 2.77556e-17
0 0
0 0
0 0
0 0
0 -1.38778e-17
0 1.38778e-17
0 0
0 6.93889e-18
0 3.46945e-18
0 0
0 0
0 -2.71051e-19
0 0
0 0
0 -2.1684e-18
0 -1.73472e-18
0 3.46945e-18
0 3.46945e-18
0 3.46945e-18
0 6.93889e-18
0 -6.93889e-18
0 0
0 0
0 0
0 0
0 -2.77556e-17
0 -2.77556e-17
0 -2.77556e-17
0 0
0 -2.77556e-17
0 0
0 0
0 -2.77556e-17
0 -2.77556e-17
0 2.77556e-17
0 2.77556e-17
0 2.77556e-17
0 2.77556e-17
0 2.77556e-17
0 0
0 -2.77556e-17
0 0
0 0
0 0
0 0
0 -2.77556e-17
0 0
0 0
0 0
0 1.38778e-17
0 1.38778e-17
0 -1.38778e-17
0 1.38778e-17
0 -1.38778e-17
0 -6.93889e-18
0 0
0 -6.93889e-18
0 0
0 0
0 -6.93889e-18
0 0
0 0
0 0
0 -3.46945e-18
0 -3.46945e-18
0 -3.46945e-18
0 3.46945e-18
0 0
0 0
0 3.46945e-18
0 0
0 0
0 0
0 -1.73472e-18
0 0
0 -1.73472e-18
0 0
0 0
0 1.73472e-18
0 0
0 0
0 8.67362e-19
0 8.67362e-19
0 0
0 0
0 8.67362e-19
0 0
0 0
0 0
0 -8.67362e-19
0 -4.33681e-19
0 4.33681e-19
0 0
0 0
0 0
0 4.33681e-19
0 4.33681e-19
0 0
0 4.33681e-19
0 0
0 0
0 -4.33681e-19
0 0
0 4.33681e-19
0 0
0 -4.33681e-19
0 0
0 -4.33681e-19
0 0
0 0
0 -4.33681e-19
0 0
0 0
0 0
0 0
0 0
0 8.67362e-19
0 0
0 -8.67362e-19
0 0
0 0
0 0
0 1.73472e-18
0 0
0 0
0 1.73472e-18
0 -1.73472e-18
0 0
0 -1.73472e-18
0 -1.73472e-18
0 -3.46945e-18
0 0
0 0
0 -3.46945e-18
0 0
0 0
0 0
0 0
0 -6.93889e-18
0 0
0 6.93889e-18
0 0
0 0
0 -6.93889e-18
0 0
0 0
0 0
0 0
0 -1.38778e-17
0 0
0 0
0 1.38778e-17
0 0
0 -2.77556e-17
0 2.77556e-17
0 2.77556e-17
0 0
0 0
0 2.77556e-17
0 -2.77556e-17
0 2.77556e-17
0 0
0 0
0 2.77556e-17
0 0
0 -2.77556e-17
0 -2.77556e-17
0 0
0 2.77556e-17
0 0
0 2.77556e-17
0 1.38778e-17
0 -1.38778e-17
0 0
0 -1.38778e-17
0 6.93889e-18
0 0
0 0
0 -3.46945e-18
0 -4.33681e-18
0 -7.96211e-20
0 0
0 8.67362e-19
0 0
0 0
0 0
0 3.46945e-18
0 3.46945e-18
0 -6.93889e-18
0 0
0 0
0 -6.93889e-18
0 -1.38778e-17
0 0
0 0
0 1.38778e-17
0 0
0 2.77556e-17
0 0
0 0
0 2.77556e-17
0 -2.77556e-17
0 2.77556e-17
0 2.77556e-17
0 -2.77556e-17
0 2.77556e-17
0 -2.77556e-17
0 0
0 0
0 -2.77556e-17
0 0
0 2.77556e-17
0 -2.77556e-17
0 2.77556e-17
0 -2.77556e-17
0 0
0 0
0 0
0 0
0 -1.38778e-17
0 0
0 1.38778e-17
0 6.93889e-18
0 6.93889e-18
0 0
0 6.93889e-18
0 -6.93889e-18
0 0
0 0
0 -6.93889e-18
0 -3.46945e-18
0 0
0 0
0 -3.46945e-18
0 -3.46945e-18
0 0
0 3.46945e-18
0 -3.46945e-18
0 0
0 0
0 0
0 0
0 1.73472e-18
0 0
0 0
0 1.73472e-18
0 0
0 8.67362e-19
0 0
0 0
0 0
0 8.67362e-19
0 -8.67362e-19
0 0
0 0
0 0
0 -8.67362e-19
0 4.33681e-19
0 0
0 0
0 4.33681e-19
0 0
0 -4.33681e-19
0 0
0 -4.33681e-19
0 0
0 0
0 -2.1684e-19
0 0
0 -2.1684e-19
0 2.1684e-19
0 0
0 2.1684e-19
0 -4.33681e-19
0 4.33681e-19
0 4.33681e-19
0 0
0 4.33681e-19
0 4.33681e-19
0 0
0 0
0 0
0 4.33681e-19
0 8.67362e-19
0 0
