4.75 7.02911 8.84416 10.2231 8.87343
5.25 7.02911 8.84416 10.2231 8.87343
5.75 7.02911 8.84416 10.2231 8.87343
6.25 7.02911 8.48376 10.2231 8.87343
6.75 7.02911 8.48376 10.2231 8.87343
7.25 7.02911 8.48376 10.2231 8.87343
7.75 7.02911 8.48376 8.6594 8.87343
8.25 7.02911 8.48376 8.48066 8.84933
8.75 7.02911 8.48376 8.48066 8.71661
9.25 7.02911 8.48376 8.48066 8.71661
9.75 7.02911 8.48376 8.40488 8.51551
10.25 7.02911 8.48376 8.40488 8.51551
10.75 7.02911 8.04331 8.01568 8.51551
11.25 7.02911 7.71154 7.96616 8.18037
11.75 7.02911 7.42224 7.95671 8.18037
12.25 7.02911 7.41474 7.7857 7.94351
12.75 7.02911 7.41474 7.64381 7.94351
13.25 7.02911 7.11441 7.51881 7.64179
13.75 7.02911 7.11441 7.51881 7.64179
14.25 7.02911 7.11441 7.51881 7.64179
14.75 7.02911 6.98091 7.22073 7.30183
15.25 6.87661 6.96777 7.14503 7.00725
15.75 6.87661 6.87244 6.91587 6.87888
16.25 6.43978 6.67644 6.91587 6.72944
16.75 6.37297 6.51317 6.91587 6.53166
17.25 6.36753 6.35816 6.79809 6.42977
17.75 6.1245 6.30287 6.79809 6.22468
18.25 6.01573 6.30287 6.30341 6.19094
18.75 5.87062 6.30287 6.30059 6.02102
19.25 5.87062 6.03738 6.21256 5.90658
19.75 5.54771 5.86412 5.98161 5.79863
20.25 5.54771 5.81305 5.93595 5.65611
20.75 5.38354 5.73317 5.74007 5.49802
21.25 5.22589 5.54606 5.72789 5.41326
21.75 5.09374 5.48423 5.59673 5.26533
22.25 5.06242 5.32725 5.42961 5.1539
22.75 4.90993 5.18579 5.30533 4.98333
23.25 4.68763 4.96841 5.20416 4.98333
23.75 4.56888 4.81593 5.06221 4.87538
24.25 4.39732 4.65827 4.92218 4.78973
24.75 4.23606 4.55854 4.81653 4.65281
25.25 4.16636 4.45186 4.71503 4.49985
25.75 4.05524 4.38822 4.63921 4.47469
26.25 3.99536 4.25227 4.56961 4.41688
26.75 3.94019 4.18974 4.53994 4.33797
27.25 3.90933 4.13354 4.44493 4.27441
27.75 3.84316 4.07403 4.39172 4.23108
28.25 3.84316 3.97508 4.29332 4.15937
28.75 3.78308 3.89963 4.25179 4.10145
29.25 3.72016 3.85569 4.22435 4.05855
29.75 3.60957 3.75024 4.16919 3.99002
30.25 3.56992 3.69435 4.12388 3.9484
30.75 3.53693 3.67475 4.03498 3.84577
31.25 3.40009 3.55081 3.97783 3.84577
31.75 3.34297 3.50905 3.91516 3.78515
32.25 3.28554 1.01801 3.8596 3.78515
32.75 1.00597 0.958299 3.82181 1.38371
33.25 1.00597 0.906726 1.25909 1.37422
33.75 1.00597 0.876737 1.18473 1.24226
34.25 0.891236 0.85558 1.16267 1.24226
34.75 0.8766 0.852098 1.13174 1.19981
35.25 0.8766 0.839027 1.12759 1.16951
35.75 0.8766 0.839027 1.09134 1.1692
36.25 0.8766 0.790246 1.02325 1.1692
36.75 0.8766 0.776364 0.99241 1.15518
37.25 0.820524 0.753972 0.968355 1.12523
37.75 0.796975 0.742498 0.934187 1.10023
38.25 0.796975 0.712188 0.934187 1.08659
38.75 0.761815 0.700656 0.882476 1.08108
39.25 0.760749 0.670304 0.872932 1.07328
39.75 0.760749 0.662965 0.857166 1.07328
40.25 0.760749 0.641474 0.857166 1.06822
40.75 0.760749 0.600754 0.823225 1.03615
41.25 0.73086 0.571031 0.811005 0.980489
41.75 0.73086 0.522621 0.764675 0.935377
42.25 0.73086 0.475945 0.721614 0.917665
42.75 0.73086 0.442365 0.665806 0.917665
43.25 0.655363 0.397036 0.642649 0.906848
43.75 0.601144 0.39174 0.634395 0.879506
44.25 0.595828 0.362498 0.618214 0.859267
44.75 0.595069 0.341813 0.613492 0.832769
45.25 0.595069 0.314081 0.583985 0.832769
45.75 0.595069 0.258885 0.566969 0.82912
46.25 0.52887 0.244968 0.539008 0.822174
46.75 0.51592 0.230183 0.499018 0.801646
