10.0548 0.00248247
9.75053 0.00320711
10.7349 0.00227622
10.2308 0.00292047
10.0373 0.00283633
9.886 0.00277893
10.541 0.00291375
10.2464 0.00282894
10.6917 0.00299275
10.7547 0.00226461
10.1516 0.00271063
10.6598 0.00263093
9.73335 0.00253557
10.6558 0.00402002
10.6948 0.00396381
10.2668 0.0031871
10.3233 0.00346277
10.2574 0.00305703
8.88285 0.00354674
10.1517 0.0024385
9.70957 0.002818
10.0227 0.00345802
10.2768 0.00357476
10.8578 0.0028061
10.4465 0.00352742
10.6008 0.00360252
10.1423 0.00387415
10.6587 0.00344899
10.4979 0.0038786
10.4047 0.00268924
10.6798 0.00300836
10.6818 0.00295617
10.4434 0.00257447
10.0107 0.00339071
10.6533 0.00365797
10.4857 0.00295866
11.0456 0.00336755
11.0078 0.00300487
10.6176 0.00272751
10.6272 0.00333138
10.6754 0.00240243
11.0591 0.00208227
10.8411 0.00269184
10.6392 0.00309063
10.0652 0.00357053
10.9621 0.00294386
11.284 0.00342952
10.6399 0.00216209
10.0619 0.00342355
10.3266 0.00292347
10.9939 0.00138863
10.6443 0.00283251
10.3744 0.00306056
10.7907 0.00236194
10.4051 0.00242417
10.5247 0.00281093
10.2493 0.00278482
10.3788 0.00235981
10.1172 0.00300251
10.284 0.00277125
12.6728 0.00525
8.90591 0.00260451
10.684 0.00266858
10.2237 0.00303478
10.5792 0.00379118
11.3348 0.0034668
10.739 0.00265226
10.1911 0.00339688
9.81594 0.00334694
10.6371 0.00319109
10.9623 0.00342448
10.5814 0.00362947
9.71606 0.00322729
10.1405 0.00340076
10.4973 0.00360678
11.4066 0.00448162
10.7275 0.0031176
10.3444 0.00319432
10.2205 0.00328729
20.6157 0.00893037
10.7041 0.00307264
10.5396 0.00344785
10.3077 0.00341128
10.9108 0.00363247
9.82738 0.00329732
10.543 0.00310247
11.0278 0.00317125
11.1321 0.00303778
11.3075 0.00296972
10.2637 0.00335205
10.8362 0.00249395
9.47795 0.00305028
10.9936 0.00309422
11.1137 0.00279426
10.2315 0.00402589
10.3049 0.00389294
11.3703 0.00352774
11.105 0.00309582
11.4641 0.00271862
10.8101 0.00321175
10.8404 0.0026719
11.5262 0.00298643
10.2682 0.0029437
10.0165 0.00319536
10.7909 0.00357592
11.2981 0.00349525
10.9415 0.00346506
10.0832 0.00351895
10.2596 0.00348893
10.4168 0.00342149
10.0558 0.00369756
11.5689 0.00218993
10.3989 0.00349381
10.2581 0.00310692
10.6493 0.0031656
11.2087 0.00266083
10.6871 0.00321784
10.8303 0.00329742
10.8118 0.00343043
10.5915 0.00376462
11.4588 0.00356056
10.939 0.00367699
10.8272 0.00320847
9.792 0.00363639
10.0459 0.00325731
10.5585 0.00322241
10.4788 0.00323429
10.7458 0.00370269
