# NChannels including PMT+SC
NChannels= 72780 
# Number of SuperCells
NSCChannels= 8088
######################### RICH Reconstruction PMs indexed positions #######################
#PMPosition: NPMs (starting from 0, grouped by 8, x y couples)
# the position is relative to the relevant flange centre
PMPosition_SC_0 = -300.0 1.5 -300.0 4.5 -300.0 7.5 -297.0 1.5 -297.0 4.5 -297.0 7.5 -294.0 1.5 -294.0 4.5
PMPosition_SC_1 = -294.0 7.5 -291.0 1.5 -291.0 4.5 -291.0 7.5 -288.0 1.5 -288.0 4.5 -288.0 7.5 -285.0 1.5
PMPosition_SC_2 = -285.0 4.5 -285.0 7.5 -282.0 1.5 -282.0 4.5 -282.0 7.5 -279.0 1.5 -279.0 4.5 -279.0 7.5
PMPosition_SC_3 = -276.0 1.5 -276.0 4.5 -276.0 7.5 -273.0 1.5 -273.0 4.5 -273.0 7.5 -270.0 1.5 -270.0 4.5
PMPosition_SC_4 = -270.0 7.5 -267.0 1.5 -267.0 4.5 -267.0 7.5 -264.0 1.5 -264.0 4.5 -264.0 7.5 -261.0 1.5
PMPosition_SC_5 = -261.0 4.5 -261.0 7.5 -258.0 1.5 -258.0 4.5 -258.0 7.5 -255.0 1.5 -255.0 4.5 -255.0 7.5
PMPosition_SC_6 = -252.0 1.5 -252.0 4.5 -252.0 7.5 -249.0 1.5 -249.0 4.5 -249.0 7.5 -246.0 1.5 -246.0 4.5
PMPosition_SC_7 = -246.0 7.5 -243.0 1.5 -243.0 4.5 -243.0 7.5 -240.0 1.5 -240.0 4.5 -240.0 7.5 -237.0 1.5
PMPosition_SC_8 = -237.0 4.5 -237.0 7.5 -234.0 1.5 -234.0 4.5 -234.0 7.5 -231.0 1.5 -231.0 4.5 -231.0 7.5
PMPosition_SC_9 = -228.0 1.5 -228.0 4.5 -228.0 7.5 -225.0 1.5 -225.0 4.5 -225.0 7.5 -222.0 1.5 -222.0 4.5
PMPosition_SC_10 = -222.0 7.5 -219.0 1.5 -219.0 4.5 -219.0 7.5 -216.0 1.5 -216.0 4.5 -216.0 7.5 -213.0 1.5
PMPosition_SC_11 = -213.0 4.5 -213.0 7.5 -210.0 1.5 -210.0 4.5 -210.0 7.5 -207.0 1.5 -207.0 4.5 -207.0 7.5
PMPosition_SC_12 = -204.0 1.5 -204.0 4.5 -204.0 7.5 -201.0 1.5 -201.0 4.5 -201.0 7.5 -198.0 1.5 -198.0 4.5
PMPosition_SC_13 = -198.0 7.5 -195.0 1.5 -195.0 4.5 -195.0 7.5 -192.0 1.5 -192.0 4.5 -192.0 7.5 -189.0 1.5
PMPosition_SC_14 = -189.0 4.5 -189.0 7.5 -186.0 1.5 -186.0 4.5 -186.0 7.5 -183.0 1.5 -183.0 4.5 -183.0 7.5
PMPosition_SC_15 = -180.0 1.5 -180.0 4.5 -180.0 7.5 -177.0 1.5 -177.0 4.5 -177.0 7.5 -174.0 1.5 -174.0 4.5
PMPosition_SC_16 = -174.0 7.5 -171.0 1.5 -171.0 4.5 -171.0 7.5 -168.0 1.5 -168.0 4.5 -168.0 7.5 -165.0 1.5
PMPosition_SC_17 = -165.0 4.5 -165.0 7.5 -162.0 1.5 -162.0 4.5 -162.0 7.5 -159.0 1.5 -159.0 4.5 -159.0 7.5
PMPosition_SC_18 = -156.0 1.5 -156.0 4.5 -156.0 7.5 -153.0 1.5 -153.0 4.5 -153.0 7.5 -150.0 1.5 -150.0 4.5
PMPosition_SC_19 = -150.0 7.5 -147.0 1.5 -147.0 4.5 -147.0 7.5 -144.0 1.5 -144.0 4.5 -144.0 7.5 -141.0 1.5
PMPosition_SC_20 = -141.0 4.5 -141.0 7.5 -138.0 1.5 -138.0 4.5 -138.0 7.5 -135.0 1.5 -135.0 4.5 -135.0 7.5
PMPosition_SC_21 = -132.0 1.5 -132.0 4.5 -132.0 7.5 -129.0 1.5 -129.0 4.5 -129.0 7.5 -126.0 1.5 -126.0 4.5
PMPosition_SC_22 = -126.0 7.5 -123.0 1.5 -123.0 4.5 -123.0 7.5 -120.0 1.5 -120.0 4.5 -120.0 7.5 -117.0 1.5
PMPosition_SC_23 = -117.0 4.5 -117.0 7.5 -114.0 1.5 -114.0 4.5 -114.0 7.5 -111.0 1.5 -111.0 4.5 -111.0 7.5
PMPosition_SC_24 = -108.0 1.5 -108.0 4.5 -108.0 7.5 -105.0 1.5 -105.0 4.5 -105.0 7.5 -102.0 1.5 -102.0 4.5
PMPosition_SC_25 = -102.0 7.5 -99.0 1.5 -99.0 4.5 -99.0 7.5 -96.0 1.5 -96.0 4.5 -96.0 7.5 -93.0 1.5
PMPosition_SC_26 = -93.0 4.5 -93.0 7.5 -90.0 1.5 -90.0 4.5 -90.0 7.5 -87.0 1.5 -87.0 4.5 -87.0 7.5
PMPosition_SC_27 = -84.0 1.5 -84.0 4.5 -84.0 7.5 -81.0 1.5 -81.0 4.5 -81.0 7.5 -78.0 1.5 -78.0 4.5
PMPosition_SC_28 = -78.0 7.5 -75.0 1.5 -75.0 4.5 -75.0 7.5 -72.0 1.5 -72.0 4.5 -72.0 7.5 -69.0 1.5
PMPosition_SC_29 = -69.0 4.5 -69.0 7.5 -66.0 1.5 -66.0 4.5 -66.0 7.5 -63.0 1.5 -63.0 4.5 -63.0 7.5
PMPosition_SC_30 = -60.0 1.5 -60.0 4.5 -60.0 7.5 -57.0 1.5 -57.0 4.5 -57.0 7.5 -54.0 1.5 -54.0 4.5
PMPosition_SC_31 = -54.0 7.5 -51.0 1.5 -51.0 4.5 -51.0 7.5 -48.0 1.5 -48.0 4.5 -48.0 7.5 -45.0 1.5
PMPosition_SC_32 = -45.0 4.5 -45.0 7.5 -42.0 1.5 -42.0 4.5 -42.0 7.5 -39.0 1.5 -39.0 4.5 -39.0 7.5
PMPosition_SC_33 = -36.0 1.5 -36.0 4.5 -36.0 7.5 -33.0 1.5 -33.0 4.5 -33.0 7.5 -30.0 1.5 -30.0 4.5
PMPosition_SC_34 = -30.0 7.5 -27.0 1.5 -27.0 4.5 -27.0 7.5 -24.0 1.5 -24.0 4.5 -24.0 7.5 -21.0 1.5
PMPosition_SC_35 = -21.0 4.5 -21.0 7.5 -18.0 1.5 -18.0 4.5 -18.0 7.5 -15.0 1.5 -15.0 4.5 -15.0 7.5
PMPosition_SC_36 = -12.0 1.5 -12.0 4.5 -12.0 7.5 -9.0 1.5 -9.0 4.5 -9.0 7.5 -6.0 1.5 -6.0 4.5
PMPosition_SC_37 = -6.0 7.5 -3.0 1.5 -3.0 4.5 -3.0 7.5 0.0 1.5 0.0 4.5 0.0 7.5 3.0 1.5
PMPosition_SC_38 = 3.0 4.5 3.0 7.5 6.0 1.5 6.0 4.5 6.0 7.5 9.0 1.5 9.0 4.5 9.0 7.5
PMPosition_SC_39 = 12.0 1.5 12.0 4.5 12.0 7.5 15.0 1.5 15.0 4.5 15.0 7.5 18.0 1.5 18.0 4.5
PMPosition_SC_40 = 18.0 7.5 21.0 1.5 21.0 4.5 21.0 7.5 24.0 1.5 24.0 4.5 24.0 7.5 27.0 1.5
PMPosition_SC_41 = 27.0 4.5 27.0 7.5 30.0 1.5 30.0 4.5 30.0 7.5 33.0 1.5 33.0 4.5 33.0 7.5
PMPosition_SC_42 = 36.0 1.5 36.0 4.5 36.0 7.5 39.0 1.5 39.0 4.5 39.0 7.5 42.0 1.5 42.0 4.5
PMPosition_SC_43 = 42.0 7.5 45.0 1.5 45.0 4.5 45.0 7.5 48.0 1.5 48.0 4.5 48.0 7.5 51.0 1.5
PMPosition_SC_44 = 51.0 4.5 51.0 7.5 54.0 1.5 54.0 4.5 54.0 7.5 57.0 1.5 57.0 4.5 57.0 7.5
PMPosition_SC_45 = 60.0 1.5 60.0 4.5 60.0 7.5 63.0 1.5 63.0 4.5 63.0 7.5 66.0 1.5 66.0 4.5
PMPosition_SC_46 = 66.0 7.5 69.0 1.5 69.0 4.5 69.0 7.5 72.0 1.5 72.0 4.5 72.0 7.5 75.0 1.5
PMPosition_SC_47 = 75.0 4.5 75.0 7.5 78.0 1.5 78.0 4.5 78.0 7.5 81.0 1.5 81.0 4.5 81.0 7.5
PMPosition_SC_48 = 84.0 1.5 84.0 4.5 84.0 7.5 87.0 1.5 87.0 4.5 87.0 7.5 90.0 1.5 90.0 4.5
PMPosition_SC_49 = 90.0 7.5 93.0 1.5 93.0 4.5 93.0 7.5 96.0 1.5 96.0 4.5 96.0 7.5 99.0 1.5
PMPosition_SC_50 = 99.0 4.5 99.0 7.5 102.0 1.5 102.0 4.5 102.0 7.5 105.0 1.5 105.0 4.5 105.0 7.5
PMPosition_SC_51 = 108.0 1.5 108.0 4.5 108.0 7.5 111.0 1.5 111.0 4.5 111.0 7.5 114.0 1.5 114.0 4.5
PMPosition_SC_52 = 114.0 7.5 117.0 1.5 117.0 4.5 117.0 7.5 120.0 1.5 120.0 4.5 120.0 7.5 123.0 1.5
PMPosition_SC_53 = 123.0 4.5 123.0 7.5 126.0 1.5 126.0 4.5 126.0 7.5 129.0 1.5 129.0 4.5 129.0 7.5
PMPosition_SC_54 = 132.0 1.5 132.0 4.5 132.0 7.5 135.0 1.5 135.0 4.5 135.0 7.5 138.0 1.5 138.0 4.5
PMPosition_SC_55 = 138.0 7.5 141.0 1.5 141.0 4.5 141.0 7.5 144.0 1.5 144.0 4.5 144.0 7.5 147.0 1.5
PMPosition_SC_56 = 147.0 4.5 147.0 7.5 150.0 1.5 150.0 4.5 150.0 7.5 153.0 1.5 153.0 4.5 153.0 7.5
PMPosition_SC_57 = 156.0 1.5 156.0 4.5 156.0 7.5 159.0 1.5 159.0 4.5 159.0 7.5 162.0 1.5 162.0 4.5
PMPosition_SC_58 = 162.0 7.5 165.0 1.5 165.0 4.5 165.0 7.5 168.0 1.5 168.0 4.5 168.0 7.5 171.0 1.5
PMPosition_SC_59 = 171.0 4.5 171.0 7.5 174.0 1.5 174.0 4.5 174.0 7.5 177.0 1.5 177.0 4.5 177.0 7.5
PMPosition_SC_60 = 180.0 1.5 180.0 4.5 180.0 7.5 183.0 1.5 183.0 4.5 183.0 7.5 186.0 1.5 186.0 4.5
PMPosition_SC_61 = 186.0 7.5 189.0 1.5 189.0 4.5 189.0 7.5 192.0 1.5 192.0 4.5 192.0 7.5 195.0 1.5
PMPosition_SC_62 = 195.0 4.5 195.0 7.5 198.0 1.5 198.0 4.5 198.0 7.5 201.0 1.5 201.0 4.5 201.0 7.5
PMPosition_SC_63 = 204.0 1.5 204.0 4.5 204.0 7.5 207.0 1.5 207.0 4.5 207.0 7.5 210.0 1.5 210.0 4.5
PMPosition_SC_64 = 210.0 7.5 213.0 1.5 213.0 4.5 213.0 7.5 216.0 1.5 216.0 4.5 216.0 7.5 219.0 1.5
PMPosition_SC_65 = 219.0 4.5 219.0 7.5 222.0 1.5 222.0 4.5 222.0 7.5 225.0 1.5 225.0 4.5 225.0 7.5
PMPosition_SC_66 = 228.0 1.5 228.0 4.5 228.0 7.5 231.0 1.5 231.0 4.5 231.0 7.5 234.0 1.5 234.0 4.5
PMPosition_SC_67 = 234.0 7.5 237.0 1.5 237.0 4.5 237.0 7.5 240.0 1.5 240.0 4.5 240.0 7.5 243.0 1.5
PMPosition_SC_68 = 243.0 4.5 243.0 7.5 246.0 1.5 246.0 4.5 246.0 7.5 249.0 1.5 249.0 4.5 249.0 7.5
PMPosition_SC_69 = 252.0 1.5 252.0 4.5 252.0 7.5 255.0 1.5 255.0 4.5 255.0 7.5 258.0 1.5 258.0 4.5
